customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,tech_support,contract,paperless_billing,payment_method,monthly_charges,total_charges,sentiment_score,complaint_theme,churn,tenure_group,revenue_risk,service_count,sentiment_tier,high_risk_complaint,manual_risk_score,gender_enc,partner_enc,dependents_enc,phone_service_enc,paperless_billing_enc,online_security_enc,tech_support_enc,contract_enc,internet_service_enc,payment_method_enc,complaint_severity,sentiment_tier_enc,churn_probability,churn_risk_label
CUST-02757,Male,0,Yes,No,18,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,100.97,1824.99,0.101,none,1,13-24m,5.314,1,neutral,0,2.0,1,1,0,1,0,0,0,0,1,0,0,1,0.817,High
CUST-02758,Female,1,Yes,No,34,Yes,No,DSL,No,Yes,Two year,No,Electronic check,101.38,3486.44,0.365,none,0,25-48m,2.897,2,positive,0,0.5,0,1,0,1,0,0,1,2,1,0,0,2,0.2431,Low
CUST-02759,Female,0,No,No,62,Yes,Yes,DSL,Yes,No,One year,Yes,Credit card (automatic),64.71,4019.65,0.118,none,0,49-72m,1.027,4,neutral,0,0.0,0,0,0,1,1,1,0,1,1,3,0,1,0.1033,Low
CUST-02760,Male,0,No,No,25,Yes,No,DSL,No,No,Two year,Yes,Mailed check,97.63,2441.15,0.123,none,0,25-48m,3.755,2,neutral,0,0.0,1,0,0,1,1,0,0,2,1,1,0,1,0.2128,Low
CUST-02761,Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,One year,No,Mailed check,75.52,952.72,-0.293,none,0,0-12m,5.809,2,neutral,0,0.6,0,0,0,1,0,0,1,1,2,1,0,1,0.6303,High
CUST-02762,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),68.35,1527.93,0.945,contract_confusion,0,13-24m,2.972,3,positive,0,2.1,1,1,0,1,1,0,0,0,2,2,1,2,0.8434,High
CUST-02763,Male,0,Yes,No,34,Yes,Yes,DSL,No,No,Two year,Yes,Electronic check,96.49,3329.92,0.037,speed_issues,0,25-48m,2.757,3,neutral,0,0.5,1,1,0,1,1,0,0,2,1,0,1,1,0.2054,Low
CUST-02764,Male,0,No,No,11,Yes,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,80.78,911.23,0.495,competitor_offer,1,0-12m,6.732,3,positive,1,4.0,1,0,0,1,0,1,0,0,1,0,3,2,0.9516,High
CUST-02765,Male,0,Yes,No,8,Yes,Yes,DSL,No,No,Two year,Yes,Electronic check,25.72,235.3,0.188,billing_dispute,1,0-12m,2.858,3,neutral,1,2.5,1,1,0,1,1,0,0,2,1,0,2,1,0.8684,High
CUST-02766,Female,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,49.45,3300.91,0.042,billing_dispute,0,49-72m,0.738,2,neutral,1,2.8,0,1,1,1,0,0,0,0,0,0,2,1,0.4117,Medium
CUST-02767,Female,0,No,No,43,Yes,No,DSL,No,Yes,One year,No,Electronic check,80.21,3463.07,0.066,speed_issues,0,25-48m,1.823,2,neutral,0,0.5,0,0,0,1,0,0,1,1,1,0,1,1,0.4307,Medium
CUST-02768,Male,0,No,No,60,Yes,No,DSL,No,Yes,Month-to-month,No,Credit card (automatic),108.38,6509.44,0.643,none,1,49-72m,1.777,2,positive,0,1.5,1,0,0,1,0,0,1,0,1,3,0,2,0.6871,High
CUST-02769,Male,0,No,No,20,No,No phone service,DSL,Yes,Yes,Month-to-month,No,Mailed check,111.3,2259.06,-0.027,competitor_offer,1,13-24m,5.3,2,neutral,1,2.3,1,0,0,0,0,1,1,0,1,1,3,1,0.7464,High
CUST-02770,Male,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),101.89,636.87,0.358,competitor_offer,1,0-12m,14.556,3,positive,1,4.1,1,1,0,1,0,1,0,0,2,2,3,2,0.9459,High
CUST-02771,Male,1,No,No,10,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),43.43,475.64,0.316,competitor_offer,1,0-12m,3.948,3,neutral,1,4.1,1,0,0,1,0,1,1,0,2,2,3,1,0.9434,High
CUST-02772,Male,0,No,Yes,44,Yes,Yes,Fiber optic,No,No,Two year,Yes,Mailed check,65.34,2877.21,-0.121,service_outage,0,25-48m,1.452,3,neutral,1,1.4,1,0,1,1,1,0,0,2,2,1,2,1,0.3492,Medium
CUST-02773,Female,1,No,No,31,Yes,Yes,Fiber optic,No,No,Two year,Yes,Credit card (automatic),61.34,1928.78,-0.167,speed_issues,1,25-48m,1.917,3,neutral,0,0.6,0,0,0,1,1,0,0,2,2,3,1,1,0.6913,High
CUST-02774,Female,0,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,Two year,No,Credit card (automatic),61.87,2174.74,0.368,service_outage,0,25-48m,1.719,4,positive,1,0.8,0,1,1,1,0,1,1,2,1,3,2,2,0.163,Low
CUST-02775,Female,0,Yes,No,36,Yes,No,DSL,No,No,Two year,Yes,Bank transfer (automatic),22.98,858.15,0.921,competitor_offer,1,25-48m,0.621,2,positive,1,0.8,0,1,0,1,1,0,0,2,1,2,3,2,0.8488,High
CUST-02776,Female,0,No,No,40,Yes,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,35.36,1452.42,-0.358,service_outage,0,25-48m,0.862,3,negative,1,2.3,0,0,0,1,1,0,0,1,0,0,2,0,0.5671,Medium
CUST-02777,Male,0,No,Yes,48,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.33,1612.99,-0.017,billing_dispute,0,25-48m,0.68,1,neutral,1,2.3,1,0,1,1,0,0,0,0,0,3,2,1,0.6105,High
CUST-02778,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,One year,No,Electronic check,79.73,1140.31,0.205,service_outage,0,13-24m,5.315,2,neutral,1,1.9,1,1,0,1,0,1,0,1,2,0,2,1,0.5936,Medium
CUST-02779,Male,0,Yes,No,12,Yes,Yes,DSL,Yes,Yes,One year,No,Bank transfer (automatic),59.18,731.17,0.24,none,0,0-12m,4.552,4,neutral,0,0.0,1,1,0,1,0,1,1,1,1,2,0,1,0.3331,Medium
CUST-02780,Male,0,No,No,52,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,50.44,2660.62,0.141,none,1,49-72m,0.952,4,neutral,0,1.5,1,0,0,1,1,0,1,0,1,1,0,1,0.5901,Medium
CUST-02781,Male,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,62.39,2026.47,1.0,service_outage,0,25-48m,1.891,4,positive,1,3.4,1,1,0,1,1,1,0,0,2,0,2,2,0.7323,High
CUST-02782,Female,0,No,Yes,71,Yes,No,No,No internet service,No internet service,One year,Yes,Credit card (automatic),50.42,3585.86,0.097,contract_confusion,0,49-72m,0.7,2,neutral,0,0.0,0,0,1,1,1,0,0,1,0,3,1,1,0.0811,Low
CUST-02783,Male,0,No,Yes,31,No,No phone service,Fiber optic,No,Yes,Month-to-month,No,Credit card (automatic),93.75,2955.09,-0.414,none,1,25-48m,2.93,1,negative,0,3.1,1,0,1,0,0,0,1,0,2,3,0,0,0.9276,High
CUST-02784,Female,0,Yes,No,47,Yes,No,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),34.7,1676.52,0.776,speed_issues,0,25-48m,0.723,3,positive,0,1.5,0,1,0,1,1,1,0,0,1,3,1,2,0.3644,Medium
CUST-02785,Female,0,No,No,67,No,No phone service,Fiber optic,No,Yes,Month-to-month,No,Electronic check,23.61,1610.81,-0.252,competitor_offer,1,49-72m,0.347,1,neutral,1,3.4,0,0,0,0,0,0,1,0,2,0,3,1,0.9465,High
CUST-02786,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,83.07,4690.79,0.16,speed_issues,0,49-72m,1.457,1,neutral,0,2.0,0,0,0,1,0,0,0,0,0,0,1,1,0.3531,Medium
CUST-02787,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Credit card (automatic),41.06,2505.66,-0.102,billing_dispute,1,49-72m,0.662,4,neutral,1,1.4,0,1,1,1,1,1,0,2,2,3,2,1,0.6194,High
CUST-02788,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,82.34,92.41,-0.121,competitor_offer,1,0-12m,41.17,2,neutral,1,2.5,1,0,0,1,1,0,0,1,0,0,3,1,0.8584,High
CUST-02789,Female,1,Yes,No,15,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),23.85,396.14,-0.325,billing_dispute,1,13-24m,1.491,3,neutral,1,3.9,0,1,0,1,1,1,0,0,2,2,2,1,0.8752,High
CUST-02790,Female,1,No,No,7,Yes,Yes,DSL,Yes,No,Two year,No,Mailed check,42.71,304.28,0.469,service_outage,0,0-12m,5.339,3,positive,1,2.0,0,0,0,1,0,1,0,2,1,1,2,2,0.2375,Low
CUST-02791,Female,0,No,Yes,18,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,33.39,603.16,0.591,contract_confusion,1,13-24m,1.757,5,positive,0,2.0,0,0,1,1,1,1,1,0,1,0,1,2,0.7909,High
CUST-02792,Male,0,Yes,No,31,Yes,Yes,DSL,No,No,One year,No,Credit card (automatic),47.07,1489.96,0.411,none,0,25-48m,1.471,2,positive,0,0.0,1,1,0,1,0,0,0,1,1,3,0,2,0.1857,Low
CUST-02793,Male,0,Yes,Yes,66,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,50.89,3360.45,0.794,none,0,49-72m,0.76,2,positive,0,2.6,1,1,1,1,1,0,0,0,2,0,0,2,0.5976,Medium
CUST-02794,Male,0,Yes,Yes,31,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),67.52,2102.28,-0.114,competitor_offer,0,25-48m,2.11,4,neutral,1,2.9,1,1,1,1,1,1,1,0,2,2,3,1,0.8147,High
CUST-02795,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,70.01,1684.24,0.078,billing_dispute,1,13-24m,2.8,4,neutral,1,3.4,0,1,0,1,1,0,1,0,2,0,2,1,0.8037,High
CUST-02796,Female,0,Yes,No,52,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,81.01,4239.23,-0.081,service_outage,1,49-72m,1.528,1,neutral,1,2.3,0,1,0,1,0,0,0,0,1,1,2,1,0.6882,High
CUST-02797,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,51.17,1261.93,0.387,competitor_offer,1,13-24m,2.047,2,positive,1,2.8,1,1,0,1,1,0,0,0,0,0,3,2,0.8462,High
CUST-02798,Female,0,No,No,32,Yes,Yes,DSL,No,Yes,Two year,Yes,Bank transfer (automatic),71.2,2287.57,0.279,competitor_offer,0,25-48m,2.158,4,neutral,1,0.8,0,0,0,1,1,0,1,2,1,2,3,1,0.247,Low
CUST-02799,Male,0,Yes,No,30,Yes,No,DSL,Yes,No,Month-to-month,No,Credit card (automatic),117.01,3533.74,-0.419,none,1,25-48m,3.775,2,negative,0,2.5,1,1,0,1,0,1,0,0,1,3,0,0,0.8197,High
CUST-02800,Male,0,No,No,35,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),39.06,1368.11,0.725,none,0,25-48m,1.085,4,positive,0,1.5,1,0,0,1,1,1,1,0,1,3,0,2,0.2139,Low
CUST-02801,Female,0,Yes,No,48,Yes,Yes,DSL,Yes,No,One year,No,Bank transfer (automatic),33.27,1610.19,-0.169,none,0,25-48m,0.679,3,neutral,0,0.0,0,1,0,1,0,1,0,1,1,2,0,1,0.2665,Low
CUST-02802,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),102.26,4406.16,-0.434,speed_issues,1,25-48m,2.324,3,negative,0,1.0,0,0,0,1,1,0,0,2,0,2,1,0,0.6867,High
CUST-02803,Female,0,No,Yes,47,No,No phone service,DSL,No,No,One year,No,Credit card (automatic),59.04,2783.18,-0.327,none,1,25-48m,1.23,0,neutral,0,1.0,0,0,1,0,0,0,0,1,1,3,0,1,0.8035,High
CUST-02804,Female,0,Yes,Yes,29,Yes,No,DSL,Yes,No,Two year,Yes,Mailed check,102.69,2989.26,0.666,none,0,25-48m,3.423,3,positive,0,0.0,0,1,1,1,1,1,0,2,1,1,0,2,0.0967,Low
CUST-02805,Male,0,No,No,12,No,No phone service,Fiber optic,Yes,No,Two year,Yes,Mailed check,60.47,765.91,0.841,competitor_offer,1,0-12m,4.652,2,positive,1,1.4,1,0,0,0,1,1,0,2,2,1,3,2,0.8134,High
CUST-02806,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Credit card (automatic),20.17,894.63,0.126,none,0,25-48m,0.469,4,neutral,0,0.6,1,0,0,1,1,1,0,1,2,3,0,1,0.2053,Low
CUST-02807,Male,0,No,Yes,15,Yes,Yes,DSL,Yes,Yes,One year,Yes,Bank transfer (automatic),55.49,867.65,0.516,billing_dispute,0,13-24m,3.468,5,positive,1,0.8,1,0,1,1,1,1,1,1,1,2,2,2,0.6026,High
CUST-02808,Male,1,Yes,No,25,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,79.01,1978.86,-0.183,contract_confusion,0,25-48m,3.039,4,neutral,0,2.0,1,1,0,1,1,1,0,0,1,0,1,1,0.5435,Medium
CUST-02809,Male,0,Yes,No,46,Yes,Yes,DSL,Yes,No,One year,No,Bank transfer (automatic),62.76,2918.37,0.415,none,0,25-48m,1.335,3,positive,0,0.0,1,1,0,1,0,1,0,1,1,2,0,2,0.2555,Low
CUST-02810,Female,1,No,No,36,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,63.93,2338.19,0.355,none,0,25-48m,1.728,2,positive,0,0.5,0,0,0,1,0,0,0,2,0,0,0,2,0.045,Low
CUST-02811,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,Two year,No,Credit card (automatic),117.83,241.22,-0.309,competitor_offer,1,0-12m,39.277,3,neutral,1,3.6,1,1,1,1,0,0,1,2,2,3,3,1,0.9104,High
CUST-02812,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),72.41,1824.97,0.181,billing_dispute,1,25-48m,2.785,2,neutral,1,2.3,1,1,0,1,0,0,0,0,0,2,2,1,0.7534,High
CUST-02813,Male,0,No,No,14,Yes,No,DSL,Yes,Yes,Two year,Yes,Credit card (automatic),87.69,1249.08,0.204,none,0,13-24m,5.846,4,neutral,0,0.0,1,0,0,1,1,1,1,2,1,3,0,1,0.0713,Low
CUST-02814,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Electronic check,90.1,5872.04,-0.147,service_outage,0,49-72m,1.365,4,neutral,1,1.9,0,0,0,1,1,1,0,2,2,0,2,1,0.2504,Low
CUST-02815,Female,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),18.02,512.46,0.493,none,1,25-48m,0.644,4,positive,0,2.1,0,1,1,1,1,0,1,0,2,3,0,2,0.8852,High
CUST-02816,Female,0,Yes,Yes,37,Yes,Yes,DSL,No,No,One year,Yes,Bank transfer (automatic),73.25,2716.8,-0.274,service_outage,0,25-48m,1.928,3,neutral,1,0.8,0,1,1,1,1,0,0,1,1,2,2,1,0.4679,Medium
CUST-02817,Female,0,Yes,No,43,No,No phone service,Fiber optic,Yes,No,Two year,No,Credit card (automatic),114.31,4937.57,0.52,none,0,25-48m,2.598,1,positive,0,0.6,0,1,0,0,0,1,0,2,2,3,0,2,0.0819,Low
CUST-02818,Male,1,No,No,52,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,93.08,4876.82,0.887,competitor_offer,1,49-72m,1.756,2,positive,1,2.9,1,0,0,1,0,1,0,0,2,1,3,2,0.8508,High
CUST-02819,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,52.04,179.17,0.404,contract_confusion,0,0-12m,13.01,2,positive,0,3.8,1,1,0,1,0,0,0,0,2,0,1,2,0.8164,High
CUST-02820,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Electronic check,54.46,3877.18,0.546,competitor_offer,1,49-72m,0.756,4,positive,1,1.9,0,1,0,1,1,1,0,1,2,0,3,2,0.8546,High
CUST-02821,Female,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,48.36,2119.59,0.539,speed_issues,0,25-48m,1.099,3,positive,0,2.6,0,1,0,1,1,1,0,0,2,0,1,2,0.691,High
CUST-02822,Male,0,No,Yes,45,Yes,Yes,No,No internet service,No internet service,One year,No,Mailed check,81.02,3665.62,0.55,none,0,25-48m,1.761,2,positive,0,0.0,1,0,1,1,0,0,0,1,0,1,0,2,0.2279,Low
CUST-02823,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,27.73,714.5,0.05,competitor_offer,1,25-48m,1.067,1,neutral,1,2.8,1,0,0,1,0,0,0,0,0,0,3,1,0.7974,High
CUST-02824,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,47.0,581.88,0.377,none,0,0-12m,3.615,3,positive,0,2.1,0,0,1,1,1,0,0,0,2,1,0,2,0.8077,High
CUST-02825,Female,1,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Bank transfer (automatic),67.82,4626.25,0.359,speed_issues,0,49-72m,0.983,5,positive,0,0.0,0,1,0,1,1,1,1,2,1,2,1,2,0.0453,Low
CUST-02826,Female,0,Yes,No,43,Yes,No,Fiber optic,No,Yes,Two year,No,Mailed check,71.52,3105.46,-0.374,speed_issues,1,25-48m,1.625,2,negative,0,1.6,0,1,0,1,0,0,1,2,2,1,1,0,0.7422,High
CUST-02827,Female,0,No,No,52,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,78.74,4103.87,0.008,none,0,49-72m,1.486,1,neutral,0,2.0,0,0,0,1,0,0,0,0,1,0,0,1,0.727,High
CUST-02828,Male,0,Yes,Yes,50,Yes,No,DSL,Yes,Yes,Two year,Yes,Mailed check,97.72,4924.46,-0.125,speed_issues,0,49-72m,1.916,4,neutral,0,0.0,1,1,1,1,1,1,1,2,1,1,1,1,0.0452,Low
CUST-02829,Male,1,Yes,Yes,12,No,No phone service,Fiber optic,No,Yes,Month-to-month,No,Credit card (automatic),34.32,435.92,-0.021,none,1,0-12m,2.64,1,neutral,0,2.1,1,1,1,0,0,0,1,0,2,3,0,1,0.8574,High
CUST-02830,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Two year,Yes,Mailed check,40.5,1664.18,0.616,speed_issues,1,25-48m,0.988,3,positive,0,0.6,1,1,0,1,1,0,1,2,2,1,1,2,0.4732,Medium
CUST-02831,Female,0,No,No,10,No,No phone service,No,No internet service,No internet service,Month-to-month,No,Mailed check,105.23,1099.24,0.005,none,1,0-12m,9.566,0,neutral,0,2.7,0,0,0,0,0,0,0,0,0,1,0,1,0.9133,High
CUST-02832,Female,0,Yes,No,36,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),101.12,3659.47,-0.005,speed_issues,0,25-48m,2.733,1,neutral,0,1.5,0,1,0,1,0,0,0,0,0,2,1,1,0.5657,Medium
CUST-02833,Male,0,Yes,No,59,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),100.16,5917.38,0.218,service_outage,0,49-72m,1.669,2,neutral,1,2.3,1,1,0,1,1,0,0,0,0,2,2,1,0.4813,Medium
CUST-02834,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,38.86,1229.92,0.086,none,0,25-48m,1.214,1,neutral,0,0.5,1,0,0,1,0,0,0,1,0,0,0,1,0.1341,Low
CUST-02835,Male,0,Yes,No,44,No,No phone service,Fiber optic,Yes,No,Month-to-month,No,Electronic check,23.83,1062.04,-0.156,competitor_offer,1,25-48m,0.53,1,neutral,1,3.4,1,1,0,0,0,1,0,0,2,0,3,1,0.9193,High
CUST-02836,Male,1,No,Yes,17,Yes,Yes,DSL,Yes,No,Two year,Yes,Mailed check,70.34,1217.11,0.255,competitor_offer,0,13-24m,3.908,4,neutral,1,0.8,1,0,1,1,1,1,0,2,1,1,3,1,0.3008,Medium
CUST-02837,Female,1,Yes,No,19,No,No phone service,Fiber optic,Yes,No,One year,Yes,Mailed check,105.0,2013.87,0.195,speed_issues,0,13-24m,5.25,2,neutral,0,0.6,0,1,0,0,1,1,0,1,2,1,1,1,0.4202,Medium
CUST-02838,Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,Two year,No,Electronic check,41.75,1817.77,-0.061,none,0,25-48m,0.949,3,neutral,0,1.1,1,0,0,1,0,0,1,2,2,0,0,1,0.303,Medium
CUST-02839,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Mailed check,108.42,3819.63,0.283,speed_issues,1,25-48m,3.012,4,neutral,0,0.6,1,0,0,1,1,1,0,1,2,1,1,1,0.5173,Medium
CUST-02840,Male,1,Yes,No,68,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,32.15,2217.57,0.031,speed_issues,0,49-72m,0.466,2,neutral,0,2.6,1,1,0,1,0,1,0,0,2,0,1,1,0.4615,Medium
CUST-02841,Male,1,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,47.81,1721.35,0.529,none,0,25-48m,1.292,2,positive,0,1.5,1,1,1,1,0,0,0,0,0,1,0,2,0.499,Medium
CUST-02842,Male,0,No,Yes,32,Yes,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),47.83,1543.38,-0.536,competitor_offer,1,25-48m,1.449,3,negative,1,3.3,1,0,1,1,1,0,0,0,1,2,3,0,0.9194,High
CUST-02843,Male,0,Yes,Yes,18,Yes,Yes,DSL,Yes,Yes,Two year,No,Mailed check,33.11,604.49,-0.019,speed_issues,0,13-24m,1.743,4,neutral,0,0.0,1,1,1,1,0,1,1,2,1,1,1,1,0.1158,Low
CUST-02844,Male,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,Two year,No,Credit card (automatic),105.28,5299.52,0.249,none,0,49-72m,2.064,3,neutral,0,0.6,1,0,0,1,0,1,1,2,2,3,0,1,0.1503,Low
CUST-02845,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),59.26,1878.68,0.063,none,0,25-48m,1.852,2,neutral,0,0.0,0,1,0,1,1,0,0,2,0,3,0,1,0.1288,Low
CUST-02846,Female,0,Yes,No,21,Yes,No,DSL,Yes,Yes,One year,No,Credit card (automatic),37.07,814.76,-0.373,speed_issues,1,13-24m,1.685,3,negative,0,1.0,0,1,0,1,0,1,1,1,1,3,1,0,0.749,High
CUST-02847,Female,0,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.72,48.73,0.978,none,1,0-12m,32.72,3,positive,0,3.2,0,1,1,1,1,0,0,0,0,0,0,2,0.8853,High
CUST-02848,Female,0,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,60.09,3188.63,0.205,contract_confusion,1,49-72m,1.113,2,neutral,0,1.5,0,1,1,1,0,0,0,0,0,1,1,1,0.4634,Medium
CUST-02849,Male,1,No,Yes,19,Yes,Yes,DSL,No,No,Two year,Yes,Mailed check,19.73,398.11,-0.293,competitor_offer,0,13-24m,0.986,3,neutral,1,0.8,1,0,1,1,1,0,0,2,1,1,3,1,0.1406,Low
CUST-02850,Female,0,No,No,57,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.11,1761.24,0.511,none,0,49-72m,0.519,2,positive,0,1.5,0,0,0,1,0,0,0,0,0,3,0,2,0.4176,Medium
CUST-02851,Female,0,Yes,Yes,34,Yes,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,18.37,640.53,0.05,contract_confusion,0,25-48m,0.525,3,neutral,0,1.5,0,1,1,1,0,0,1,0,1,1,1,1,0.3582,Medium
CUST-02852,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Electronic check,20.44,1450.48,0.626,billing_dispute,0,49-72m,0.292,4,positive,1,1.9,1,1,1,1,1,1,0,1,2,0,2,2,0.4507,Medium
CUST-02853,Male,0,Yes,No,69,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Mailed check,117.74,8152.15,0.04,contract_confusion,0,49-72m,1.682,1,neutral,0,2.1,1,1,0,0,1,0,0,0,2,1,1,1,0.2729,Low
CUST-02854,Female,0,Yes,No,60,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,62.89,3822.33,0.531,none,0,49-72m,1.031,1,positive,0,0.5,0,1,0,1,0,0,0,1,0,0,0,2,0.1602,Low
CUST-02855,Female,0,Yes,No,62,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),90.89,5653.73,0.209,contract_confusion,0,49-72m,1.443,2,neutral,0,2.1,0,1,0,1,1,0,0,0,2,3,1,1,0.7171,High
CUST-02856,Male,0,No,Yes,60,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,91.71,5523.46,0.208,none,0,49-72m,1.503,4,neutral,0,2.1,1,0,1,1,1,1,1,0,2,1,0,1,0.5613,Medium
CUST-02857,Female,1,No,No,56,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),106.04,5946.43,-0.063,none,1,49-72m,1.86,3,neutral,0,2.1,0,0,0,1,1,0,0,0,2,2,0,1,0.81,High
CUST-02858,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,28.37,64.72,0.027,billing_dispute,1,0-12m,9.457,5,neutral,1,3.1,1,1,0,1,1,1,1,2,2,0,2,1,0.6309,High
CUST-02859,Male,0,No,Yes,44,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,70.57,3148.13,0.334,contract_confusion,0,25-48m,1.568,3,positive,0,2.1,1,0,1,1,0,0,1,0,2,1,1,2,0.7216,High
CUST-02860,Male,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,50.17,722.74,0.09,contract_confusion,0,13-24m,3.345,3,neutral,0,1.5,1,0,1,1,1,0,0,0,0,1,1,1,0.5942,Medium
CUST-02861,Male,0,Yes,No,16,Yes,Yes,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),72.85,1196.62,-0.184,speed_issues,0,13-24m,4.285,3,neutral,0,1.5,1,1,0,1,0,1,0,0,1,2,1,1,0.5148,Medium
CUST-02862,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,Two year,Yes,Credit card (automatic),51.21,754.55,-0.105,billing_dispute,0,13-24m,3.414,3,neutral,1,1.4,0,0,0,1,1,0,0,2,2,3,2,1,0.3707,Medium
CUST-02863,Male,1,No,Yes,4,Yes,Yes,DSL,Yes,No,One year,Yes,Bank transfer (automatic),36.37,167.39,0.407,speed_issues,0,0-12m,7.274,4,positive,0,1.2,1,0,1,1,1,1,0,1,1,2,1,2,0.1657,Low
CUST-02864,Male,0,No,No,45,Yes,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,85.28,3885.29,0.479,service_outage,0,25-48m,1.854,3,positive,1,0.8,1,0,0,1,1,0,0,1,0,1,2,2,0.3554,Medium
